,p_1,p_2,vol_1,vol_2
664,1,0,0.296255689074,0.00890870806375
665,1,0,0.2976476108,0.00890870806375
666,1,0,0.287342013794,0.00890870806375
667,1,0,0.277453986232,0.00890870806375
668,1,0,0.290949564189,0.00890870806375
669,1,0,0.281413651478,0.00890870806375
670,1,0,0.273033693875,0.00890870806375
671,1,0,0.263815951086,0.00890870806375
672,1,0,0.300253253823,0.00890870806375
673,1,0,0.297275876268,0.00890870806375
674,1,0,0.287530494726,0.00890870806375
675,1,0,0.317305845516,0.00890870806375
676,1,0,0.309764961131,0.00890870806375
677,1,0,0.298831055211,0.00890870806375
678,1,0,0.36899363155,0.00890870806375
679,1,0,0.380562285369,0.00890870806375
680,1,0,0.426069280161,0.00890870806375
681,1,0,0.412462867424,0.00890870806375
682,1,0,0.396946386364,0.00890870806375
683,1,0,0.464787074867,0.00890870806375
684,1,0,0.459971905571,0.00890870806375
685,1,0,0.482080791882,0.00890870806375
686,1,0,0.486184253806,0.00890870806375
687,1,0,0.480200083593,0.00890870806375
688,1,0,0.464258103714,0.00890870806375
689,1,0,0.494144147219,0.00890870806375
690,1,0,0.499061298512,0.00890870806375
691,1,0,0.497551980395,0.00890870806375
692,1,0,0.478416910652,0.00890870806375
693,1,0,0.460833575053,0.00890870806375
694,1,0,0.448466858812,0.00890870806375
695,1,0,0.431368333898,0.00890870806375
696,1,0,0.432368266627,0.00890870806375
697,1,0,0.433535234723,0.00890870806375
698,1,0,0.417058162809,0.00890870806375
699,1,0,0.407751276993,0.00890870806375
700,1,0,0.411097676875,0.00890870806375
701,1,0,0.396097441664,0.00890870806375
702,1,0,0.382940956599,0.00890870806375
703,1,0,0.370479355216,0.00890870806375
704,1,0,0.356767392401,0.00890870806375
705,1,0,0.349820854505,0.00890870806375
706,1,0,0.345411030325,0.00890870806375
707,1,0,0.334046160348,0.00890870806375
708,1,0,0.344099615512,0.00890870806375
709,1,0,0.340726953323,0.00890870806375
710,1,0,0.3303394389,0.00890870806375
711,1,0,0.318826736701,0.00890870806375
712,1,0,0.315214192339,0.00890870806375
713,1,0,0.31341952689,0.00890870806375
714,1,0,0.353979158906,0.00890870806375
715,1,0,0.341070545348,0.00890870806375
716,1,0,0.359889822898,0.00890870806375
717,1,0,0.378475444797,0.00890870806375
718,1,0,0.367708465141,0.00890870806375
719,1,0,0.37946396977,0.00890870806375
720,1,0,0.37101531731,0.00890870806375
721,1,0,0.368120645652,0.00890870806375
722,1,0,0.425273353046,0.00890870806375
723,1,0,0.478193338718,0.00890870806375
724,1,0,0.459792940679,0.00890870806375
725,1,0,0.445225044607,0.00890870806375
726,1,0,0.440048514428,0.00890870806375
727,1,0,0.423869947481,0.00890870806375
728,1,0,0.419393546932,0.00890870806375
729,1,0,0.403564569237,0.00890870806375
730,1,0,0.39589133452,0.00890870806375
731,1,0,0.480183091859,0.00890870806375
732,1,0,0.493579294047,0.00890870806375
733,1,0,0.528374650598,0.00890870806375
734,1,0,0.507785312108,0.00890870806375
735,1,0,0.488623535587,0.00890870806375
736,1,0,0.476843575734,0.00890870806375
737,1,0,0.458603451308,0.00890870806375
738,1,0,0.441020388487,0.00890870806375
739,1,0,0.425456985893,0.00890870806375
740,1,0,0.40973836227,0.00890870806375
741,1,0,0.427696564506,0.00890870806375
742,1,0,0.416337678849,0.00890870806375
743,1,0,0.405356717658,0.00890870806375
744,1,0,0.391913241939,0.00890870806375
745,1,0,0.434927018262,0.00890870806375
746,1,0,0.423215056383,0.00890870806375
747,1,0,0.430690308519,0.00890870806375
748,1,0,0.414575356736,0.00890870806375
749,1,0,0.42786561172,0.00890870806375
750,1,0,0.422635242783,0.00890870806375
751,1,0,0.428804020049,0.00890870806375
752,1,0,0.412653032417,0.00890870806375
